time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-25 10:6:14.600	WT901BLE68(801231B9234C)	-0.054	1.145	-0.039	-48.889	-73.669	-128.296	70.66	20.01	-94.53	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.600	WT901BLE68(801231B9234C)	-0.068	1.083	-0.046	-47.302	-35.339	-130.310	69.23	21.98	-96.49	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.645	WT901BLE68(801231B9234C)	-0.099	1.023	-0.032	-42.969	-1.343	-131.958	68.10	24.18	-97.68	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.645	WT901BLE68(801231B9234C)	-0.138	0.982	-0.000	-37.659	22.034	-134.705	67.29	26.66	-97.96	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.690	WT901BLE68(801231B9234C)	-0.155	0.934	0.012	-33.142	33.386	-136.841	66.71	29.49	-97.26	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.690	WT901BLE68(801231B9234C)	-0.164	0.879	0.025	-28.198	35.645	-135.742	66.26	32.42	-96.32	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.758	WT901BLE68(801231B9234C)	-0.165	0.826	0.039	-23.010	32.776	-132.080	65.90	35.30	-95.37	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.759	WT901BLE68(801231B9234C)	-0.157	0.788	0.059	-18.982	27.649	-127.075	65.60	38.07	-94.44	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.781	WT901BLE68(801231B9234C)	-0.155	0.766	0.076	-15.930	21.484	-120.239	65.30	40.67	-93.61	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.781	WT901BLE68(801231B9234C)	-0.153	0.766	0.081	-12.573	13.672	-110.168	65.02	43.05	-92.84	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.804	WT901BLE68(801231B9234C)	-0.146	0.797	0.086	-8.789	8.850	-95.459	64.79	45.13	-92.08	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.5	13111	100
2025-5-25 10:6:14.804	WT901BLE68(801231B9234C)	-0.147	0.841	0.102	-3.479	4.822	-75.256	64.74	46.83	-91.20	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.849	WT901BLE68(801231B9234C)	-0.182	0.890	0.128	2.197	1.160	-52.002	64.93	48.09	-90.14	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.849	WT901BLE68(801231B9234C)	-0.109	0.892	0.161	6.104	-5.127	-29.541	65.36	48.85	-88.89	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.892	WT901BLE68(801231B9234C)	-0.129	0.891	0.164	17.212	-5.798	4.517	66.14	49.02	-87.41	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.892	WT901BLE68(801231B9234C)	-0.116	1.008	0.156	27.466	-2.930	38.635	67.45	48.59	-85.47	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.960	WT901BLE68(801231B9234C)	-0.138	1.090	0.132	42.236	6.775	80.688	69.45	47.43	-82.94	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.960	WT901BLE68(801231B9234C)	-0.187	1.039	0.159	59.753	16.724	117.798	72.13	45.52	-79.91	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.981	WT901BLE68(801231B9234C)	-0.247	0.934	0.211	76.965	15.381	149.414	75.15	42.93	-76.78	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:14.981	WT901BLE68(801231B9234C)	-0.311	0.991	0.280	91.187	-4.517	176.086	78.07	39.63	-74.13	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.6	WT901BLE68(801231B9234C)	-0.316	1.095	0.372	96.436	-41.870	192.810	80.46	35.73	-72.45	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.6	WT901BLE68(801231B9234C)	-0.189	1.163	0.447	92.102	-86.121	193.420	82.09	31.56	-72.00	-11.956	-35.476	-9.408	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.51	WT901BLE68(801231B9234C)	0.082	1.227	0.455	82.703	-102.356	179.443	83.12	27.50	-72.41	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.51	WT901BLE68(801231B9234C)	0.234	1.418	0.345	59.204	-25.696	168.579	84.38	23.86	-71.89	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.124	WT901BLE68(801231B9234C)	0.212	1.271	0.181	32.471	72.205	155.640	85.66	20.52	-69.53	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.124	WT901BLE68(801231B9234C)	0.012	1.252	0.035	28.625	164.551	132.874	87.33	17.67	-65.23	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.142	WT901BLE68(801231B9234C)	-0.225	1.269	0.032	19.409	213.440	108.093	89.07	15.22	-59.74	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.142	WT901BLE68(801231B9234C)	-0.409	1.246	0.064	2.991	223.328	79.529	90.41	13.23	-53.96	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.184	WT901BLE68(801231B9234C)	-0.476	1.160	0.073	-11.230	205.200	62.317	91.19	11.63	-48.51	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.185	WT901BLE68(801231B9234C)	-0.360	1.070	0.045	-19.592	170.105	53.223	91.47	10.28	-43.91	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
2025-5-25 10:6:15.209	WT901BLE68(801231B9234C)	-0.406	1.753	-0.102	-13.855	137.634	64.270	91.44	9.08	-40.42	13.230	-27.048	-8.526	-0.62631	-0.51004	0.44769	0.38348	23.7	13111	100
