time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-25 10:41:6.174	WT901BLE68(801231B9234C)	-0.212	0.971	0.197	1.282	0.366	1.343	79.27	11.07	163.15	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.174	WT901BLE68(801231B9234C)	-0.212	0.967	0.192	-0.061	-0.244	1.465	79.27	11.06	163.18	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.203	WT901BLE68(801231B9234C)	-0.213	0.963	0.189	-1.160	0.061	1.831	79.24	11.04	163.22	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.203	WT901BLE68(801231B9234C)	-0.217	0.953	0.185	-2.380	0.000	2.197	79.19	11.02	163.26	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.234	WT901BLE68(801231B9234C)	-0.216	0.943	0.179	-3.662	0.244	1.892	79.12	11.00	163.31	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.234	WT901BLE68(801231B9234C)	-0.222	0.943	0.169	-4.395	-0.061	1.526	79.03	10.99	163.35	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.296	WT901BLE68(801231B9234C)	-0.228	0.939	0.161	-4.944	-0.061	1.282	78.93	10.98	163.39	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.296	WT901BLE68(801231B9234C)	-0.231	0.937	0.154	-4.761	-0.793	1.099	78.83	10.98	163.43	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.323	WT901BLE68(801231B9234C)	-0.230	0.944	0.146	-4.272	-2.563	0.977	78.74	10.98	163.44	15.386	-44.786	17.542	0.18558	0.03366	0.63132	0.75217	21.0	13111	100
2025-5-25 10:41:6.323	WT901BLE68(801231B9234C)	-0.226	0.949	0.141	-4.150	-3.540	0.244	78.65	10.99	163.43	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.357	WT901BLE68(801231B9234C)	-0.222	0.967	0.125	-3.174	-3.113	-0.305	78.59	11.01	163.40	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.357	WT901BLE68(801231B9234C)	-0.229	0.960	0.127	-2.991	-0.366	-1.038	78.54	11.05	163.42	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.414	WT901BLE68(801231B9234C)	-0.239	0.945	0.129	-2.258	0.000	-3.784	78.51	11.13	163.47	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.414	WT901BLE68(801231B9234C)	-0.233	0.959	0.119	-1.709	-1.587	-5.981	78.49	11.26	163.48	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.443	WT901BLE68(801231B9234C)	-0.225	0.956	0.116	-0.671	-2.930	-6.653	78.48	11.40	163.45	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.443	WT901BLE68(801231B9234C)	-0.225	0.958	0.119	0.305	-4.395	-7.996	78.49	11.57	163.39	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.477	WT901BLE68(801231B9234C)	-0.221	0.966	0.118	0.916	-4.272	-8.606	78.51	11.74	163.32	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.477	WT901BLE68(801231B9234C)	-0.218	0.959	0.117	1.587	-3.906	-9.033	78.55	11.93	163.25	15.386	-44.786	17.542	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.534	WT901BLE68(801231B9234C)	-0.215	0.967	0.117	2.258	-2.930	-10.071	78.61	12.12	163.19	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.534	WT901BLE68(801231B9234C)	-0.215	0.961	0.122	2.686	-1.160	-10.864	78.68	12.34	163.15	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.563	WT901BLE68(801231B9234C)	-0.219	0.955	0.123	3.418	-0.671	-12.085	78.77	12.58	163.11	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.563	WT901BLE68(801231B9234C)	-0.220	0.950	0.125	3.906	-1.160	-12.451	78.87	12.83	163.08	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.596	WT901BLE68(801231B9234C)	-0.216	0.944	0.130	4.761	-3.113	-12.756	78.98	13.07	163.00	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.596	WT901BLE68(801231B9234C)	-0.208	0.952	0.127	5.493	-5.066	-12.451	79.09	13.31	162.88	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.655	WT901BLE68(801231B9234C)	-0.210	0.954	0.134	6.104	-5.676	-10.864	79.20	13.52	162.74	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.655	WT901BLE68(801231B9234C)	-0.216	0.963	0.131	6.836	-5.981	-9.033	79.33	13.69	162.59	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.688	WT901BLE68(801231B9234C)	-0.212	0.971	0.136	7.202	-6.531	-6.836	79.46	13.81	162.44	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.688	WT901BLE68(801231B9234C)	-0.214	0.981	0.137	7.507	-6.531	-4.761	79.61	13.89	162.28	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.718	WT901BLE68(801231B9234C)	-0.221	0.978	0.141	7.935	-6.653	-3.296	79.75	13.93	162.13	15.680	-44.688	17.150	0.16812	0.02206	0.63779	0.75122	21.0	13111	100
2025-5-25 10:41:6.718	WT901BLE68(801231B9234C)	-0.230	0.986	0.143	8.484	-7.568	-2.258	79.90	13.94	161.97	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.774	WT901BLE68(801231B9234C)	-0.230	0.991	0.157	8.850	-10.132	-0.671	80.05	13.93	161.77	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.774	WT901BLE68(801231B9234C)	-0.218	0.998	0.169	9.033	-14.160	0.305	80.18	13.88	161.50	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.804	WT901BLE68(801231B9234C)	-0.206	1.006	0.163	8.423	-16.541	1.221	80.29	13.80	161.18	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.804	WT901BLE68(801231B9234C)	-0.196	0.972	0.170	6.287	-15.137	0.671	80.37	13.72	160.86	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.835	WT901BLE68(801231B9234C)	-0.193	0.938	0.171	4.639	-13.977	-1.648	80.41	13.68	160.57	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.835	WT901BLE68(801231B9234C)	-0.197	0.942	0.166	2.930	-11.719	-3.113	80.42	13.68	160.30	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.897	WT901BLE68(801231B9234C)	-0.199	0.936	0.170	1.587	-8.850	-2.747	80.41	13.69	160.09	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.897	WT901BLE68(801231B9234C)	-0.201	0.931	0.173	0.977	-8.545	-1.343	80.39	13.69	159.91	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.928	WT901BLE68(801231B9234C)	-0.201	0.938	0.172	0.000	-7.629	1.160	80.36	13.65	159.75	15.680	-44.688	17.150	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.928	WT901BLE68(801231B9234C)	-0.202	0.945	0.164	-0.977	-5.493	3.784	80.31	13.56	159.63	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.956	WT901BLE68(801231B9234C)	-0.213	0.957	0.155	-1.892	-2.563	5.798	80.26	13.44	159.57	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:6.957	WT901BLE68(801231B9234C)	-0.227	0.962	0.157	-2.563	0.305	5.920	80.21	13.30	159.57	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.15	WT901BLE68(801231B9234C)	-0.225	0.961	0.157	-3.052	1.343	5.554	80.16	13.18	159.61	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.15	WT901BLE68(801231B9234C)	-0.225	0.960	0.148	-3.296	0.549	3.662	80.10	13.10	159.65	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.43	WT901BLE68(801231B9234C)	-0.222	0.948	0.144	-3.418	0.366	1.465	80.04	13.05	159.66	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.44	WT901BLE68(801231B9234C)	-0.219	0.942	0.139	-3.052	0.183	-0.977	79.97	13.05	159.68	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.73	WT901BLE68(801231B9234C)	-0.228	0.943	0.141	-2.319	0.916	-2.686	79.93	13.10	159.69	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.73	WT901BLE68(801231B9234C)	-0.223	0.972	0.146	-1.892	1.465	-3.174	79.90	13.16	159.72	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.135	WT901BLE68(801231B9234C)	-0.204	0.979	0.145	-2.502	2.625	-2.869	79.87	13.23	159.76	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.135	WT901BLE68(801231B9234C)	-0.205	0.958	0.140	-3.662	5.676	-3.967	79.83	13.31	159.84	18.130	-43.708	18.130	0.19342	0.01291	0.64752	0.73691	21.0	13111	100
2025-5-25 10:41:7.164	WT901BLE68(801231B9234C)	-0.213	0.953	0.142	-4.578	9.949	-6.042	79.79	13.44	159.99	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.164	WT901BLE68(801231B9234C)	-0.217	0.948	0.145	-4.700	12.329	-8.301	79.76	13.62	160.20	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.199	WT901BLE68(801231B9234C)	-0.208	0.946	0.144	-4.700	12.329	-9.705	79.73	13.84	160.42	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.199	WT901BLE68(801231B9234C)	-0.200	0.934	0.147	-4.700	10.986	-10.376	79.69	14.06	160.60	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.255	WT901BLE68(801231B9234C)	-0.194	0.944	0.137	-4.211	10.498	-10.498	79.66	14.29	160.77	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.255	WT901BLE68(801231B9234C)	-0.190	0.957	0.136	-4.333	13.977	-9.277	79.65	14.51	160.97	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.287	WT901BLE68(801231B9234C)	-0.202	0.943	0.149	-4.089	17.212	-8.301	79.65	14.71	161.23	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.287	WT901BLE68(801231B9234C)	-0.196	0.950	0.140	-3.540	17.273	-6.897	79.67	14.89	161.52	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.317	WT901BLE68(801231B9234C)	-0.187	0.955	0.139	-3.601	18.188	-4.333	79.69	15.02	161.82	18.130	-43.708	18.130	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.317	WT901BLE68(801231B9234C)	-0.196	0.959	0.147	-2.991	19.958	-2.563	79.74	15.11	162.15	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.375	WT901BLE68(801231B9234C)	-0.203	0.968	0.157	-2.930	22.034	-1.221	79.80	15.18	162.52	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.375	WT901BLE68(801231B9234C)	-0.193	0.973	0.164	-2.808	21.973	-0.122	79.87	15.23	162.91	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.404	WT901BLE68(801231B9234C)	-0.185	0.993	0.168	-3.296	22.583	0.854	79.93	15.26	163.30	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.404	WT901BLE68(801231B9234C)	-0.189	1.001	0.172	-4.883	26.428	1.892	79.98	15.27	163.73	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.434	WT901BLE68(801231B9234C)	-0.201	0.993	0.184	-6.775	30.029	2.563	80.01	15.28	164.25	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.434	WT901BLE68(801231B9234C)	-0.196	0.999	0.194	-8.423	30.029	2.808	80.01	15.28	164.79	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.555	WT901BLE68(801231B9234C)	-0.185	0.985	0.191	-10.254	28.992	3.723	79.97	15.27	165.32	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.555	WT901BLE68(801231B9234C)	-0.181	0.960	0.186	-11.963	29.480	3.906	79.89	15.24	165.85	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.556	WT901BLE68(801231B9234C)	-0.187	0.933	0.176	-13.306	31.189	4.517	79.78	15.22	166.40	18.620	-43.806	17.836	0.20313	0.02689	0.64603	0.73523	21.0	13111	100
2025-5-25 10:41:7.557	WT901BLE68(801231B9234C)	-0.194	0.916	0.161	-13.184	32.166	5.981	79.68	15.18	166.98	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.557	WT901BLE68(801231B9234C)	-0.204	0.905	0.149	-12.085	32.104	8.423	79.60	15.10	167.57	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.557	WT901BLE68(801231B9234C)	-0.215	0.894	0.132	-9.460	29.602	12.268	79.55	14.96	168.15	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.615	WT901BLE68(801231B9234C)	-0.229	0.891	0.119	-5.676	26.306	18.005	79.55	14.71	168.67	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.615	WT901BLE68(801231B9234C)	-0.253	0.898	0.114	-0.916	21.301	24.719	79.63	14.33	169.15	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.675	WT901BLE68(801231B9234C)	-0.239	0.897	0.113	4.150	13.367	31.494	79.79	13.80	169.52	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.675	WT901BLE68(801231B9234C)	-0.262	0.889	0.116	10.315	7.385	38.330	80.04	13.13	169.79	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.707	WT901BLE68(801231B9234C)	-0.288	0.909	0.125	15.015	-0.244	41.565	80.35	12.35	169.95	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.707	WT901BLE68(801231B9234C)	-0.275	0.947	0.134	18.616	-10.925	46.875	80.71	11.48	169.94	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.735	WT901BLE68(801231B9234C)	-0.258	0.971	0.163	19.226	-20.264	48.828	81.06	10.52	169.78	18.620	-43.806	17.836	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.736	WT901BLE68(801231B9234C)	-0.241	0.984	0.160	18.860	-26.001	47.241	81.38	9.56	169.48	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.799	WT901BLE68(801231B9234C)	-0.238	1.033	0.159	15.137	-24.292	42.847	81.64	8.68	169.17	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.800	WT901BLE68(801231B9234C)	-0.231	1.045	0.162	11.292	-18.005	37.781	81.84	7.92	168.94	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.824	WT901BLE68(801231B9234C)	-0.237	1.057	0.165	7.385	-11.902	29.724	81.97	7.31	168.84	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.824	WT901BLE68(801231B9234C)	-0.248	1.074	0.173	3.418	-7.141	20.386	82.03	6.90	168.83	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.853	WT901BLE68(801231B9234C)	-0.251	1.071	0.173	-0.061	-5.432	11.658	82.02	6.67	168.86	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.853	WT901BLE68(801231B9234C)	-0.258	1.075	0.180	-3.113	-6.348	5.066	81.95	6.59	168.88	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.885	WT901BLE68(801231B9234C)	-0.242	1.063	0.197	-6.409	-10.132	0.000	81.80	6.62	168.84	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.885	WT901BLE68(801231B9234C)	-0.217	1.073	0.209	-9.521	-16.724	-3.845	81.57	6.72	168.68	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.975	WT901BLE68(801231B9234C)	-0.208	1.072	0.209	-13.855	-18.616	-5.920	81.27	6.85	168.42	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.975	WT901BLE68(801231B9234C)	-0.201	1.074	0.223	-18.616	-19.043	-7.690	80.86	7.00	168.16	12.936	-44.884	18.816	0.16531	-0.02576	0.64551	0.74515	21.0	13111	100
2025-5-25 10:41:7.976	WT901BLE68(801231B9234C)	-0.188	1.062	0.236	-24.109	-19.592	-9.399	80.35	7.19	167.87	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:7.976	WT901BLE68(801231B9234C)	-0.173	1.064	0.239	-29.175	-21.301	-11.353	79.74	7.39	167.53	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.4	WT901BLE68(801231B9234C)	-0.159	1.066	0.248	-34.668	-21.240	-13.123	79.01	7.61	167.17	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.4	WT901BLE68(801231B9234C)	-0.139	1.055	0.249	-39.795	-20.813	-15.381	78.19	7.86	166.79	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.65	WT901BLE68(801231B9234C)	-0.126	1.045	0.247	-44.189	-20.935	-17.883	77.27	8.14	166.39	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.65	WT901BLE68(801231B9234C)	-0.118	1.052	0.249	-48.096	-20.691	-19.653	76.28	8.45	165.96	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.98	WT901BLE68(801231B9234C)	-0.104	1.044	0.253	-51.392	-23.010	-20.264	75.22	8.75	165.49	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.98	WT901BLE68(801231B9234C)	-0.086	1.038	0.258	-54.077	-27.954	-19.897	74.10	9.01	164.92	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.124	WT901BLE68(801231B9234C)	-0.080	1.034	0.254	-55.359	-35.645	-17.456	72.92	9.18	164.20	12.936	-44.884	18.816	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.124	WT901BLE68(801231B9234C)	-0.040	0.976	0.232	-52.429	-41.260	-13.977	71.77	9.23	163.35	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.185	WT901BLE68(801231B9234C)	-0.028	0.917	0.253	-46.570	-45.776	-6.287	70.72	9.10	162.43	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.185	WT901BLE68(801231B9234C)	-0.006	0.877	0.291	-39.185	-52.917	-1.587	69.81	8.79	161.43	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.214	WT901BLE68(801231B9234C)	0.021	0.887	0.327	-29.358	-61.768	3.540	69.07	8.33	160.29	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.214	WT901BLE68(801231B9234C)	0.039	0.897	0.353	-22.156	-71.106	6.165	68.48	7.71	159.00	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.244	WT901BLE68(801231B9234C)	0.065	0.887	0.366	-17.822	-79.712	8.484	67.98	6.97	157.56	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.244	WT901BLE68(801231B9234C)	0.101	0.865	0.377	-14.282	-86.365	11.047	67.56	6.11	156.00	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.306	WT901BLE68(801231B9234C)	0.128	0.879	0.363	-12.146	-87.646	20.508	67.21	5.10	154.43	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.306	WT901BLE68(801231B9234C)	0.158	0.828	0.343	-11.292	-79.956	27.039	66.92	3.95	153.02	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.337	WT901BLE68(801231B9234C)	0.162	0.818	0.340	-10.254	-65.613	30.701	66.69	2.80	151.85	12.642	-46.158	13.328	0.11835	0.02463	0.64767	0.75220	21.0	13111	100
2025-5-25 10:41:8.337	WT901BLE68(801231B9234C)	0.141	0.819	0.337	-10.559	-47.485	35.156	66.48	1.70	151.03	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.366	WT901BLE68(801231B9234C)	0.107	0.823	0.343	-10.681	-32.166	39.673	66.29	0.65	150.56	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.366	WT901BLE68(801231B9234C)	0.066	0.831	0.350	-10.071	-23.865	42.908	66.10	-0.38	150.31	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.425	WT901BLE68(801231B9234C)	0.059	0.845	0.369	-7.813	-22.400	45.105	65.95	-1.42	150.18	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.425	WT901BLE68(801231B9234C)	0.064	0.850	0.381	-4.272	-27.161	46.021	65.86	-2.49	150.03	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.454	WT901BLE68(801231B9234C)	0.071	0.843	0.388	-0.854	-31.128	44.739	65.85	-3.57	149.82	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.454	WT901BLE68(801231B9234C)	0.080	0.858	0.399	1.892	-33.630	42.297	65.90	-4.63	149.56	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.484	WT901BLE68(801231B9234C)	0.094	0.862	0.416	1.770	-34.058	39.307	65.97	-5.63	149.27	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.484	WT901BLE68(801231B9234C)	0.115	0.851	0.416	1.587	-33.569	35.156	66.04	-6.55	148.97	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.545	WT901BLE68(801231B9234C)	0.126	0.848	0.415	-0.244	-29.358	30.396	66.08	-7.35	148.72	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.545	WT901BLE68(801231B9234C)	0.138	0.835	0.415	-2.197	-22.095	24.231	66.07	-8.00	148.54	12.642	-46.158	13.328	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.574	WT901BLE68(801231B9234C)	0.146	0.834	0.411	-4.150	-12.878	17.151	66.01	-8.46	148.47	6.272	-47.628	3.136	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.574	WT901BLE68(801231B9234C)	0.143	0.820	0.400	-5.737	-3.906	10.132	65.89	-8.72	148.52	6.272	-47.628	3.136	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
2025-5-25 10:41:8.604	WT901BLE68(801231B9234C)	0.128	0.816	0.385	-6.592	3.479	2.930	65.73	-8.79	148.66	6.272	-47.628	3.136	0.21341	0.13483	0.53461	0.80646	21.0	13111	100
